"SampleID","Acipenser.fulvescens","Aix","Ambloplites.rupestris","Ameiurus","Ameiurus.natalis","Amia.calva","Aplodinotus.grunniens","asian_carp","Bison.bonasus","Bos.taurus","Canis.lupus","Carassius.auratus","Castor.canadensis","Catostomidae","Catostomus.commersonii","Cervus.elaphus","Chelydra.serpentina","Chrysemys.picta","Coregonus","Cottus.bairdii","Cyprinella.spiloptera","Cyprinidae","Cyprinus.carpio","Dorosoma.cepedianum","Esox.lucius","Esox.masquinongy","Etheostoma.exile","Etheostoma.flabellare","Etheostoma.nigrum","Fundulus.diaphanus","Gavia","Graptemys","Hiodon","Homo.sapiens","Hypophthalmichthys.molitrix","Ictaluridae","Ictalurus","Ictalurus.punctatus","Lepisosteus","Lepomis","Lepomis.cyanellus","Lepomis.macrochirus","Macrhybopsis","Meleagris.gallopavo","Melogale.moschata","Micropterus.dolomieu","Micropterus.salmoides","Morone.chrysops","Moxostoma","no_hits","Notemigonus.crysoleucas","Notropis","Notropis.volucellus","Odocoileus","Oncorhynchus.mykiss","Perca.flavescens","Percina","Percina.caprodes","Percopsis.omiscomaycus","Pimephales.promelas","Polydon.spathula","Pomoxis.nigromaculatus","Procyon.lotor","Pylodictis.olivaris","Salmo.trutta","Sander.canadensis","Sander.vitreus","Scaphirhynchus.platorynchus","Sciurus.carolinensis","Sus.scrofa","Sylvilagus.floridanus","Tamias.striatus","Trachemys.scripta","Umbra.limi","SampleName","Lake"
"X198","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 36","  0","  0","  0","  0","107","  0","  0","  0","  0","  0","  0","102","  0","  0","  0","  0","  0"," 65","  0","209","  0","  0","  0","  0"," 41","  0","  0","  0"," 68","  0","  0","  0","  0"," 26","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD1","McDermott"
"X199","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","140","  0","  0","  0","  0","  0","  0","  0","150","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD2","McDermott"
"X2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","326","  0","  0","  0","  0","  0","  0","  0","165","  0","  0"," 46","  0"," 58","  0"," 68","  0","  0","  0","  0","420","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 42","  0","  0","  0","  0"," 49","  0","113","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","TRT2","Trout"
"X20","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","515","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","511","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 35","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","TRT20","Trout"
"X200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","MCD3","McDermott"
"X201","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 20","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 54","  0","  0","  0","  0","  0"," 49","  0","133","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD4","McDermott"
"X202","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 64","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 53","  0","  0","  0","  0","  0"," 52","  0","164","  0","  0","  0","  0"," 40","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 53","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD5","McDermott"
"X203","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","136","  0","  0","  0","  0","  0"," 50","  0","232","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 26","  0","  0","  0","  0","  0","  0"," 21","  0","  0","  0","  0","  0","  0","  0","MCD6","McDermott"
"X204","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 62","  0","  0","  0","  0","  0","  0","  0","125","  0","  0","  0","  0"," 55","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  9","  0","  0","  0","  0","  0","  0"," 14","MCD7","McDermott"
"X205","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 26","  0","  0","  0","  0","  0","  0"," 24","  0","  0","  0","  0","  0"," 13","  0","226","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 25","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD8","McDermott"
"X206","  0","  0"," 35","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 64","  0","  0","  0","  0","  0","  0","  0","249","  0","  0","  0","  0"," 62","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 59","MCD9","McDermott"
"X207","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","402","  0","  0","  0","  0","  0","  0","  0","251","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD10","McDermott"
"X208","  0","  0","  0"," 20","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 38","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 57","  0","  0","  0","  0","  0","  0","  0","153","  0","  0","  0","  0"," 53","  0","  0","  0","  0","  0","  0","  0","  0"," 24","  0","  0","  0","  0","  0"," 40","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD11","McDermott"
"X209","  0","  0"," 23","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","114","  0","  0","  0","  0","  0","  0","  0","149","  0","  0","  0","  0"," 33","  0","  0","  0","  0","  0","  0","  0","  0"," 39","  0","  0","  0"," 31","  0","  0","  0","  0","  0","  0"," 62","  0","  0","  0","  0","  0","  0","  0","MCD12","McDermott"
"X21","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","102","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","403","  0","  0","  0","  0","  0","  0","  0"," 71","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","TRT21","Trout"
"X210","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  7","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 56","  0","  0","  0","  0","  0"," 30","  0","143","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 11","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD13","McDermott"
"X211","  0","  0","102","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 44","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","175","  0","  0","  0","  0","  0"," 31","  0","124","  0","  0","  0","  0"," 51","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 23","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD14","McDermott"
"X212","  0","  0","  0","  0","  0","  0","  0","111","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","212","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD15","McDermott"
"X213","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 52","  0","  0","  0"," 10","  0","  0","132","  0","  0","  0","  0","  0","  0","  0","290","  0","  0","  0","  0","128","  0","  0","  0","  0","  0","  0","  0","  0","107","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD16","McDermott"
"X214","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","164","  0","  0","  0","  0","  0","  0","  0"," 40","  0","  0","  0","  0","  0","  0","  0","  0"," 56","  0","  0","  0","  0"," 60","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD17","McDermott"
"X215","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","300","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","203","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD18","McDermott"
"X216","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","123","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","NTC9",NA
"X217","  0","  0"," 30","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 26","  0","  0","  0","  0","  0","  0","296","  0","  0","  0","  0","  0","  0","  0","130","  0","  0","  0","  0","  0","  0","  0","  0"," 34","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 74","MCD19","McDermott"
"X218","  0","  0"," 25","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 10","  0","  0","  0","  0"," 19","  0","  0","  0","  0","  0","  0","123","  0","  0","  0","  0","  0"," 27","  0","125","  0","  0","  0","  0"," 20","  0","  0","  0","  0","  0","  0","  0","  0"," 52","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 10","MCD20","McDermott"
"X219","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 75","  0","  0","  0","  0","  0","  0","  0","122","  0","  0","  0","  0","  0","  0","  0","  0"," 20","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  5","  0","  0","  0","  0","MCD21","McDermott"
"X22","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","156","  0","  0","  0","  0","  0","203","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 61","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 55","  0","  0"," 26","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","TRT22","Trout"
"X220","  0","  0","  0"," 25","  0","  0","  0"," 11","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 16","  0","  0","  0","  0","  0","  0"," 66","  0","  0","  0","  0","  0","  0","  0","130","  0","  0","  0","  0"," 16","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","107","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD22","McDermott"
"X221","  0","  0"," 19","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0"," 55","  0","  0","  0","  0","  0"," 40","  0","108","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 26","  0","  0","  0","  0","  0","  0","  0","MCD23","McDermott"
"X222","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  5","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","123","  0","  0","  0","  0","  0"," 43","  0","102","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 38","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCD24","McDermott"
"X223","  0","  0","  0","  0","  0","  0","  0"," 29","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 62","  0","  0","  0","  0","  0","  0","  0","159","  0","  0","  0","  0"," 53","  0","  0","  0","  0","  0","  0","  0","  0","130","  0","  0","  0","  0","  0","  9","  0","  0","  0","  0","  0","  0","  0"," 21","  0","  0","  0","  0","MCD25","McDermott"
"X224","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","305","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","MCDBLK1","McDermott"
"X23","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 15","  0","  0","  0","  0","  0","328","  0","  0","  0","  0"," 10","  0","  0","  0","  0","244","  0","  0","  0","  0","  0","  0"," 83","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","131","  0","  0","  0","  0","  0","  0","  0","MOCKA",NA
"X233"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","86"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","SPA7","Sparkling"
"X234","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","1210","   0","   0","   0","   0","   0","   0","   0"," 206","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","SPA8","Sparkling"
"X235","  0","  0","  0","  0","  0","  0","  0"," 85","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 54","  0","  0","  0","  0","  0","  0","209","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA9","Sparkling"
"X236","  0","  0"," 69","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","432","  0","  0","  0","  0","  0","  0","  0","216","  0","  0","  0"," 61"," 26","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA10","Sparkling"
"X237"," 0"," 0"," 0"," 0"," 0"," 0"," 0","16"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","85"," 0"," 0"," 0"," 0"," 0"," 0"," 0","18"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","SPA11","Sparkling"
"X238","  0","  0","206","  0","  0","  0","  0","  0","  0","  0"," 31","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 73","  0","  0","  0","  0","  0","  0","  0","569","  0","  0","  0","  0","  0","  0","  0"," 19","  0","  0","  0"," 30"," 22","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA12","Sparkling"
"X239","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","278","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA13","Sparkling"
"X24","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","168","  0","  0","  0","  0","  0","  0","  0","152","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","NTC1",NA
"X240","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","140","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","NTC10",NA
"X241","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","115","  0","  0","  0","  0","  0","  0","  0"," 13","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA14","Sparkling"
"X242","  0","  0"," 38","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 18","  0","  0","  0","  0","  0","  0","130","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 20","  0","  0","  0","  0","  0","  0","  0","SPA15","Sparkling"
"X243","  0","  0"," 42","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","183","  0","  0","  0","  0","  0","  0","  0"," 46","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA16","Sparkling"
"X244","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","309","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 39"," 60","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA17","Sparkling"
"X245","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","219","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA18","Sparkling"
"X246","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","355","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA19","Sparkling"
"X247","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  8","  0","  0","398","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 40","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA20","Sparkling"
"X248","  0","  0"," 55","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 84","  0","  0","  0","  0"," 33","  0","  0","  0","  0","  0","  0","215","  0","  0","  0","  0","  0","  0","  0"," 43","  0","  0","  0"," 44","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA21","Sparkling"
"X249","  0","  0","  0","  0","  0","  0","  0","  6","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 27","  0","  0","  0","  0","  0","  0","166","  0","  0","  0","  0","  0","  0","  0"," 23","  0","  0","  0"," 23","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA22","Sparkling"
"X25","  0","  0","  0","  0","  0","  0","  0"," 62","  0","  0","  0","  0","  0"," 76","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 36","  0","  0","  0","  0","  0","702","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","115","  0","  0","  0","  0","  0","  0","  0","  0","  0","153","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","TRT23","Trout"
"X250","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 65","  0","  0","  0","  0"," 59","  0","  0","  0","  0","  0","  0","262","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA23","Sparkling"
"X251","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","453","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA24","Sparkling"
"X252","  0","  0","  0","  0","  0","  0","  0"," 40","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 43","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","131","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA25","Sparkling"
"X253","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","286","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA26","Sparkling"
